#time	id	x[m]	y[m]	speed[m/s]	heading	acc[m/s^2]
14.00	10732	139.69	0.00	14.19		0.00	0.32
14.00	10814	88.39	1.00	12.13		0.00	0.16
14.00	10915	39.57	2.00	12.12		0.00	-0.31
15.00	10639	686.59	2.00	15.52		0.00	0.32
15.00	10625	679.01	0.00	14.66		0.00	-0.01
15.00	10626	648.53	1.00	15.01		0.00	-0.05
15.00	10627	612.37	2.00	14.71		0.00	-0.03
15.00	10628	575.89	0.00	14.69		0.00	-0.12
15.00	10640	565.62	2.00	13.09		0.00	0.11
15.00	10629	540.75	1.00	14.64		0.00	-0.08
15.00	10630	519.13	2.00	15.41		0.00	-0.03
15.00	10631	467.75	0.00	14.19		0.00	0.13
15.00	10632	441.72	1.00	15.20		0.00	-0.05
15.00	10633	416.00	2.00	16.12		0.00	-0.04
15.00	10634	368.81	0.00	14.91		0.00	0.02
15.00	10635	342.81	1.00	15.81		0.00	0.15
15.00	10636	298.54	2.00	14.75		0.00	-0.29
15.00	10637	260.46	0.00	14.31		0.00	-0.09
15.00	10638	231.75	1.00	14.73		0.00	-0.13
15.00	10656	198.97	2.00	14.75		0.00	-0.03
15.00	10732	153.93	0.00	14.32		0.00	0.23
15.00	10814	100.47	1.00	12.09		0.00	0.24
15.00	10915	51.67	2.00	12.09		0.00	-0.05
15.00	10996	12.52	0.00	12.55		0.00	-0.07
16.00	10625	693.59	0.00	14.58		0.00	0.08
16.00	10626	663.50	1.00	14.97		0.00	0.00
16.00	10627	627.08	2.00	14.69		0.00	-0.18
16.00	10628	590.51	0.00	14.59		0.00	0.09
16.00	10640	578.68	2.00	13.08		0.00	0.14
16.00	10629	555.42	1.00	14.65		0.00	-0.31
16.00	10630	534.44	2.00	15.16		0.00	-0.49
16.00	10631	481.87	0.00	14.03		0.00	-0.27
16.00	10632	456.94	1.00	15.21		0.00	-0.08
16.00	10633	432.10	2.00	16.11		0.00	0.09
16.00	10634	383.72	0.00	14.94		0.00	0.16
16.00	10635	358.57	1.00	15.75		0.00	-0.07
16.00	10636	313.25	2.00	14.71		0.00	0.17
16.00	10637	274.76	0.00	14.31		0.00	0.07
16.00	10638	246.45	1.00	14.63		0.00	-0.18
16.00	10656	213.74	2.00	14.84		0.00	0.00
16.00	10732	168.26	0.00	14.36		0.00	0.08
16.00	10814	112.56	1.00	12.09		0.00	0.13
16.00	10915	63.76	2.00	12.09		0.00	-0.16
16.00	10996	25.12	0.00	12.69		0.00	0.21
17.00	10626	678.46	1.00	14.97		0.00	0.20
17.00	10627	641.77	2.00	14.72		0.00	0.12
17.00	10628	605.11	0.00	14.55		0.00	-0.14
17.00	10640	591.73	2.00	13.02		0.00	-0.13
17.00	10629	569.97	1.00	14.48		0.00	-0.05
17.00	10630	549.48	2.00	14.91		0.00	-0.13
17.00	10631	495.91	0.00	14.06		0.00	0.10
17.00	10778	493.68	2.96	11.49		-0.01	-0.14
17.00	10632	472.15	1.00	15.16		0.00	-0.16
17.00	10633	448.11	2.00	15.71		0.00	-0.61
17.00	10634	398.68	0.00	14.90		0.00	-0.23
17.00	10635	374.28	1.00	15.68		0.00	-0.13
17.00	10636	327.90	2.00	14.55		0.00	-0.27
17.00	10637	289.02	0.00	14.16		0.00	-0.31
17.00	10638	261.04	1.00	14.59		0.00	-0.03
17.00	10656	228.64	2.00	14.92		0.00	-0.10
17.00	10732	182.70	0.00	14.51		0.00	0.30
17.00	10814	124.60	1.00	12.02		0.00	-0.03
17.00	10915	75.77	2.00	11.99		0.00	-0.01
17.00	10996	37.81	0.00	12.71		0.00	-0.09
17.00	11057	7.52	1.00	12.57		0.00	0.12
18.00	10626	693.39	1.00	14.91		0.00	0.01
18.00	10627	656.46	2.00	14.58		0.00	-0.21
18.00	10628	619.62	0.00	14.56		0.00	0.22
18.00	10640	604.76	2.00	13.02		0.00	0.05
18.00	10629	584.41	1.00	14.39		0.00	-0.32
18.00	10630	564.34	2.00	14.76		0.00	-0.16
18.00	10631	509.93	0.00	14.01		0.00	-0.15
18.00	10778	505.12	2.68	11.42		-0.04	0.04
18.00	10632	487.31	1.00	15.16		0.00	0.02
18.00	10633	463.45	2.00	15.01		0.00	-0.46
18.00	10634	413.57	0.00	14.89		0.00	0.01
18.00	10635	389.97	1.00	15.65		0.00	-0.19
18.00	10636	342.43	2.00	14.47		0.00	-0.06
18.00	10637	303.08	0.00	14.01		0.00	-0.05
18.00	10638	275.55	1.00	14.46		0.00	-0.18
18.00	10656	243.63	2.00	14.99		0.00	-0.04
18.00	10732	197.28	0.00	14.62		0.00	-0.05
18.00	10814	136.64	1.00	12.08		0.00	0.06
18.00	10915	87.78	2.00	12.00		0.00	-0.09
18.00	10996	50.59	0.00	12.86		0.00	0.22
18.00	11057	20.15	1.00	12.63		0.00	-0.04
